index,eventId,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,team_name,player_name,zone,date_time,caseId,end_time
180465950,8,Simple pass,[1801],3359,"[{'y': 50, 'x': 50}, {'y': 50, 'x': 40}]",2565554,Pass,676,1H,1.012047,85,Barcelona,L. Messi,C2,2018-05-20 00:00:01.012047,1.0,2018-05-20 00:00:01.012047
180465951,8,Simple pass,[1801],3346,"[{'y': 50, 'x': 40}, {'y': 69, 'x': 43}]",2565554,Pass,676,1H,3.528288,85,Barcelona,Sergio Busquets,B2,2018-05-20 00:00:03.528288,1.0,2018-05-20 00:00:03.528288
180465952,8,Simple pass,[1801],3476,"[{'y': 69, 'x': 43}, {'y': 96, 'x': 44}]",2565554,Pass,676,1H,6.260533,85,Barcelona,I. Rakitic,B3,2018-05-20 00:00:06.260533,1.0,2018-05-20 00:00:11.405818
180465955,8,Simple pass,[1801],25397,"[{'y': 21, 'x': 33}, {'y': 4, 'x': 40}]",2565554,Pass,676,1H,15.562406,85,Barcelona,S. Umtiti,B1,2018-05-20 00:00:15.562406,1.0,2018-05-20 00:00:25.459950
180465959,1,Ground attacking duel,"[701, 1802]",3347,"[{'y': 6, 'x': 57}, {'y': 6, 'x': 63}]",2565554,Duel,676,1H,27.346611,11,Barcelona,Sergi Roberto,C1,2018-05-20 00:00:27.346611,1.0,2018-05-20 00:00:27.346611
180465961,8,Simple pass,"[1401, 1801]",3347,"[{'y': 3, 'x': 66}, {'y': 3, 'x': 81}]",2565554,Pass,676,1H,31.208721,85,Barcelona,Sergi Roberto,C1,2018-05-20 00:00:31.208721,2.0,2018-05-20 00:00:31.208721
180465962,8,Simple pass,[1801],3291,"[{'y': 3, 'x': 81}, {'y': 9, 'x': 81}]",2565554,Pass,676,1H,35.169522,85,Barcelona,Paco Alcacer,D1,2018-05-20 00:00:35.169522,2.0,2018-05-20 00:00:38.966377
180465964,8,High pass,[1801],3346,"[{'y': 15, 'x': 66}, {'y': 84, 'x': 66}]",2565554,Pass,676,1H,41.067212,83,Barcelona,Sergio Busquets,C1,2018-05-20 00:00:41.067212,2.0,2018-05-20 00:00:41.067212
180465965,8,Simple pass,[1801],222770,"[{'y': 84, 'x': 66}, {'y': 70, 'x': 60}]",2565554,Pass,676,1H,45.721159,85,Barcelona,Nelson Semedo,C3,2018-05-20 00:00:45.721159,2.0,2018-05-20 00:00:48.511949
180465967,8,Simple pass,[1801],3346,"[{'y': 61, 'x': 66}, {'y': 64, 'x': 71}]",2565554,Pass,676,1H,49.901515,85,Barcelona,Sergio Busquets,C2,2018-05-20 00:00:49.901515,2.0,2018-05-20 00:00:51.068905
180465969,8,Simple pass,[1801],3476,"[{'y': 67, 'x': 54}, {'y': 36, 'x': 56}]",2565554,Pass,676,1H,53.257884,85,Barcelona,I. Rakitic,C3,2018-05-20 00:00:53.257884,2.0,2018-05-20 00:00:53.257884
180465970,8,Simple pass,[1801],3347,"[{'y': 36, 'x': 56}, {'y': 6, 'x': 68}]",2565554,Pass,676,1H,56.308517,85,Barcelona,Sergi Roberto,C2,2018-05-20 00:00:56.308517,2.0,2018-05-20 00:00:56.308517
180465971,8,Simple pass,[1801],3269,"[{'y': 6, 'x': 68}, {'y': 13, 'x': 56}]",2565554,Pass,676,1H,59.772452,85,Barcelona,Jordi Alba,C1,2018-05-20 00:00:59.772452,2.0,2018-05-20 00:01:02.073608
180465974,8,Simple pass,[1801],3355,"[{'y': 52, 'x': 51}, {'y': 69, 'x': 60}]",2565554,Pass,676,1H,65.619455,85,Barcelona,J. Mascherano,C2,2018-05-20 00:01:05.619455,2.0,2018-05-20 00:01:05.619455
180465975,8,Smart pass,"[901, 1802]",3476,"[{'y': 69, 'x': 60}, {'y': 47, 'x': 94}]",2565554,Pass,676,1H,67.490998,86,Barcelona,I. Rakitic,C3,2018-05-20 00:01:07.490998,2.0,2018-05-20 00:01:07.490998
180465977,1,Ground defending duel,"[703, 1801]",3269,"[{'y': 7, 'x': 62}, {'y': 15, 'x': 57}]",2565554,Duel,676,1H,89.061664,12,Barcelona,Jordi Alba,C1,2018-05-20 00:01:29.061664,3.0,2018-05-20 00:01:33.703292
180465981,8,Simple pass,[1801],25397,"[{'y': 12, 'x': 46}, {'y': 58, 'x': 42}]",2565554,Pass,676,1H,95.723362,85,Barcelona,S. Umtiti,B1,2018-05-20 00:01:35.723362,3.0,2018-05-20 00:01:35.723362
180465982,8,Simple pass,[1801],3355,"[{'y': 58, 'x': 42}, {'y': 39, 'x': 49}]",2565554,Pass,676,1H,100.622396,85,Barcelona,J. Mascherano,B2,2018-05-20 00:01:40.622396,3.0,2018-05-20 00:01:42.039486
180465984,1,Ground attacking duel,"[702, 1801]",3476,"[{'y': 61, 'x': 52}, {'y': 66, 'x': 51}]",2565554,Duel,676,1H,108.772472,11,Barcelona,I. Rakitic,C2,2018-05-20 00:01:48.772472,4.0,2018-05-20 00:01:50.115973
180465986,8,Simple pass,[1801],3346,"[{'y': 51, 'x': 48}, {'y': 33, 'x': 40}]",2565554,Pass,676,1H,111.317641,85,Barcelona,Sergio Busquets,B2,2018-05-20 00:01:51.317641,4.0,2018-05-20 00:01:57.650381
180465989,8,Simple pass,[1801],222770,"[{'y': 91, 'x': 47}, {'y': 79, 'x': 41}]",2565554,Pass,676,1H,121.411379,85,Barcelona,Nelson Semedo,B3,2018-05-20 00:02:01.411379,4.0,2018-05-20 00:02:04.035638
180465991,8,Simple pass,[1801],3346,"[{'y': 66, 'x': 48}, {'y': 22, 'x': 38}]",2565554,Pass,676,1H,124.802397,85,Barcelona,Sergio Busquets,B2,2018-05-20 00:02:04.802397,4.0,2018-05-20 00:02:04.802397
180465992,8,Simple pass,[1801],25397,"[{'y': 22, 'x': 38}, {'y': 5, 'x': 62}]",2565554,Pass,676,1H,128.63042,85,Barcelona,S. Umtiti,B1,2018-05-20 00:02:08.630420,4.0,2018-05-20 00:02:08.630420
180465993,8,Simple pass,[1801],3269,"[{'y': 5, 'x': 62}, {'y': 12, 'x': 74}]",2565554,Pass,676,1H,130.494313,85,Barcelona,Jordi Alba,C1,2018-05-20 00:02:10.494313,4.0,2018-05-20 00:02:12.997693
180465996,1,Ground loose ball duel,"[703, 1801]",3347,"[{'y': 11, 'x': 76}, {'y': 25, 'x': 91}]",2565554,Duel,676,1H,134.122316,13,Barcelona,Sergi Roberto,D1,2018-05-20 00:02:14.122316,4.0,2018-05-20 00:02:14.122316
180466001,1,Ground defending duel,"[503, 1601, 701, 1802]",3346,"[{'y': 11, 'x': 75}, {'y': 7, 'x': 60}]",2565554,Duel,676,1H,164.245389,12,Barcelona,Sergio Busquets,D1,2018-05-20 00:02:44.245389,6.0,2018-05-20 00:02:44.245389
180466003,8,Simple pass,[1801],222770,"[{'y': 30, 'x': 37}, {'y': 50, 'x': 18}]",2565554,Pass,676,1H,169.248893,85,Barcelona,Nelson Semedo,B1,2018-05-20 00:02:49.248893,6.0,2018-05-20 00:02:49.248893
180466004,8,High pass,[1801],15008,"[{'y': 50, 'x': 18}, {'y': 13, 'x': 37}]",2565554,Pass,676,1H,173.387466,83,Barcelona,M. ter Stegen,A2,2018-05-20 00:02:53.387466,6.0,2018-05-20 00:02:53.387466
180466005,7,Touch,[1301],25397,"[{'y': 13, 'x': 37}, {'y': 5, 'x': 40}]",2565554,Others on the ball,676,1H,175.808474,72,Barcelona,S. Umtiti,B1,2018-05-20 00:02:55.808474,6.0,2018-05-20 00:03:03.227206
180466010,1,Ground defending duel,"[504, 703, 1801]",3476,"[{'y': 54, 'x': 43}, {'y': 93, 'x': 36}]",2565554,Duel,676,1H,187.030305,12,Barcelona,I. Rakitic,B2,2018-05-20 00:03:07.030305,7.0,2018-05-20 00:03:07.030305
180466011,8,Simple pass,[1801],222770,"[{'y': 93, 'x': 36}, {'y': 90, 'x': 59}]",2565554,Pass,676,1H,191.747664,85,Barcelona,Nelson Semedo,B3,2018-05-20 00:03:11.747664,7.0,2018-05-20 00:03:11.747664
180466012,8,Simple pass,[1801],3476,"[{'y': 90, 'x': 59}, {'y': 76, 'x': 70}]",2565554,Pass,676,1H,194.592178,85,Barcelona,I. Rakitic,C3,2018-05-20 00:03:14.592178,7.0,2018-05-20 00:03:18.843120
180466025,1,Air duel,"[701, 1802]",3355,"[{'y': 14, 'x': 27}, {'y': 29, 'x': 55}]",2565554,Duel,676,1H,260.904808,10,Barcelona,J. Mascherano,B1,2018-05-20 00:04:20.904808,11.0,2018-05-20 00:04:20.904808
180466026,2,Foul,[],3355,"[{'y': 29, 'x': 55}, {'y': 15, 'x': 32}]",2565554,Foul,676,1H,262.504808,20,Barcelona,J. Mascherano,C1,2018-05-20 00:04:22.504808,11.0,2018-05-20 00:04:22.504808
180466029,1,Ground attacking duel,"[1401, 502, 703, 1801]",25397,"[{'y': 5, 'x': 27}, {'y': 7, 'x': 33}]",2565554,Duel,676,1H,304.79674,11,Barcelona,S. Umtiti,B1,2018-05-20 00:05:04.796740,12.0,2018-05-20 00:05:06.377562
180466032,7,Touch,[1401],25397,"[{'y': 16, 'x': 34}, {'y': 15, 'x': 37}]",2565554,Others on the ball,676,1H,311.080739,72,Barcelona,S. Umtiti,B1,2018-05-20 00:05:11.080739,13.0,2018-05-20 00:05:12.728603
180466035,8,Simple pass,[1801],3355,"[{'y': 54, 'x': 27}, {'y': 60, 'x': 37}]",2565554,Pass,676,1H,315.797747,85,Barcelona,J. Mascherano,B2,2018-05-20 00:05:15.797747,13.0,2018-05-20 00:05:17.426463
180466037,7,Acceleration,[1801],222770,"[{'y': 95, 'x': 37}, {'y': 95, 'x': 56}]",2565554,Others on the ball,676,1H,318.981667,70,Barcelona,Nelson Semedo,B3,2018-05-20 00:05:18.981667,13.0,2018-05-20 00:05:18.981667
180466038,8,Simple pass,[1801],222770,"[{'y': 95, 'x': 56}, {'y': 94, 'x': 53}]",2565554,Pass,676,1H,323.956448,85,Barcelona,Nelson Semedo,C3,2018-05-20 00:05:23.956448,13.0,2018-05-20 00:05:25.444755
180466040,8,Simple pass,[1801],3355,"[{'y': 69, 'x': 46}, {'y': 48, 'x': 49}]",2565554,Pass,676,1H,327.548478,85,Barcelona,J. Mascherano,B3,2018-05-20 00:05:27.548478,13.0,2018-05-20 00:05:27.548478
180466041,8,Simple pass,[1801],3346,"[{'y': 48, 'x': 49}, {'y': 24, 'x': 47}]",2565554,Pass,676,1H,329.351901,85,Barcelona,Sergio Busquets,B2,2018-05-20 00:05:29.351901,13.0,2018-05-20 00:05:29.351901
180466042,8,Simple pass,[1801],25397,"[{'y': 24, 'x': 47}, {'y': 4, 'x': 68}]",2565554,Pass,676,1H,332.953587,85,Barcelona,S. Umtiti,B1,2018-05-20 00:05:32.953587,13.0,2018-05-20 00:05:32.953587
180466043,8,Simple pass,[1801],3269,"[{'y': 4, 'x': 68}, {'y': 9, 'x': 35}]",2565554,Pass,676,1H,335.692015,85,Barcelona,Jordi Alba,C1,2018-05-20 00:05:35.692015,13.0,2018-05-20 00:05:35.692015
180466044,1,Ground attacking duel,"[701, 1802]",3291,"[{'y': 9, 'x': 35}, {'y': 7, 'x': 63}]",2565554,Duel,676,1H,337.482478,11,Barcelona,Paco Alcacer,B1,2018-05-20 00:05:37.482478,13.0,2018-05-20 00:05:37.482478
180466046,8,Simple pass,"[1401, 1801]",25397,"[{'y': 28, 'x': 56}, {'y': 24, 'x': 62}]",2565554,Pass,676,1H,341.665154,85,Barcelona,S. Umtiti,C1,2018-05-20 00:05:41.665154,14.0,2018-05-20 00:05:42.629375
180466048,8,High pass,[1801],3355,"[{'y': 34, 'x': 37}, {'y': 7, 'x': 70}]",2565554,Pass,676,1H,350.417316,83,Barcelona,J. Mascherano,B2,2018-05-20 00:05:50.417316,14.0,2018-05-20 00:05:50.417316
180466049,8,Simple pass,[1801],3269,"[{'y': 7, 'x': 70}, {'y': 27, 'x': 60}]",2565554,Pass,676,1H,354.768792,85,Barcelona,Jordi Alba,C1,2018-05-20 00:05:54.768792,14.0,2018-05-20 00:05:58.239786
180466051,1,Ground attacking duel,"[503, 703, 1801]",3359,"[{'y': 38, 'x': 69}, {'y': 27, 'x': 70}]",2565554,Duel,676,1H,361.380427,11,Barcelona,L. Messi,C2,2018-05-20 00:06:01.380427,14.0,2018-05-20 00:06:01.380427
180466052,8,Simple pass,[1801],3359,"[{'y': 27, 'x': 70}, {'y': 33, 'x': 71}]",2565554,Pass,676,1H,362.197211,85,Barcelona,L. Messi,C1,2018-05-20 00:06:02.197211,14.0,2018-05-20 00:06:02.197211
180466053,8,Simple pass,[1801],3347,"[{'y': 33, 'x': 71}, {'y': 25, 'x': 61}]",2565554,Pass,676,1H,363.676407,85,Barcelona,Sergi Roberto,C2,2018-05-20 00:06:03.676407,14.0,2018-05-20 00:06:03.676407
180466055,8,Simple pass,[1801],3346,"[{'y': 25, 'x': 61}, {'y': 90, 'x': 62}]",2565554,Pass,676,1H,366.334381,85,Barcelona,Sergio Busquets,C1,2018-05-20 00:06:06.334381,14.0,2018-05-20 00:06:06.334381
180466056,8,Simple pass,[1801],222770,"[{'y': 90, 'x': 62}, {'y': 74, 'x': 63}]",2565554,Pass,676,1H,370.143645,85,Barcelona,Nelson Semedo,C3,2018-05-20 00:06:10.143645,14.0,2018-05-20 00:06:15.221540
180466060,8,Simple pass,[1801],3346,"[{'y': 60, 'x': 63}, {'y': 60, 'x': 51}]",2565554,Pass,676,1H,376.495876,85,Barcelona,Sergio Busquets,C2,2018-05-20 00:06:16.495876,14.0,2018-05-20 00:06:18.650772
180466062,8,Simple pass,[1801],3347,"[{'y': 16, 'x': 59}, {'y': 4, 'x': 64}]",2565554,Pass,676,1H,385.764489,85,Barcelona,Sergi Roberto,C1,2018-05-20 00:06:25.764489,14.0,2018-05-20 00:06:28.095798
180466066,1,Ground defending duel,"[503, 701, 1802]",3355,"[{'y': 27, 'x': 43}, {'y': 24, 'x': 46}]",2565554,Duel,676,1H,393.285148,12,Barcelona,J. Mascherano,B1,2018-05-20 00:06:33.285148,15.0,2018-05-20 00:06:34.202188
180466068,3,Throw in,[1801],3269,"[{'y': 0, 'x': 28}, {'y': 6, 'x': 36}]",2565554,Free Kick,676,1H,441.441287,36,Barcelona,Jordi Alba,B1,2018-05-20 00:07:21.441287,16.0,2018-05-20 00:07:22.138835
180466071,1,Ground attacking duel,"[702, 1801]",25397,"[{'y': 24, 'x': 3}, {'y': 0, 'x': 0}]",2565554,Duel,676,1H,460.271842,11,Barcelona,S. Umtiti,A1,2018-05-20 00:07:40.271842,17.0,2018-05-20 00:08:06.314297
180466073,1,Ground attacking duel,"[703, 1801]",3291,"[{'y': 5, 'x': 54}, {'y': 6, 'x': 54}]",2565554,Duel,676,1H,490.172934,11,Barcelona,Paco Alcacer,C1,2018-05-20 00:08:10.172934,18.0,2018-05-20 00:08:24.449727
180466075,8,Simple pass,[1801],3359,"[{'y': 57, 'x': 54}, {'y': 85, 'x': 66}]",2565554,Pass,676,1H,506.66088,85,Barcelona,L. Messi,C2,2018-05-20 00:08:26.660880,18.0,2018-05-20 00:08:26.660880
180466076,8,Simple pass,[1801],222770,"[{'y': 85, 'x': 66}, {'y': 96, 'x': 73}]",2565554,Pass,676,1H,510.098128,85,Barcelona,Nelson Semedo,C3,2018-05-20 00:08:30.098128,18.0,2018-05-20 00:08:31.901434
180466078,8,Head pass,"[1401, 1801]",25397,"[{'y': 26, 'x': 57}, {'y': 26, 'x': 66}]",2565554,Pass,676,1H,532.429514,82,Barcelona,S. Umtiti,C1,2018-05-20 00:08:52.429514,19.0,2018-05-20 00:08:53.855806
180466080,8,Simple pass,[1801],3348,"[{'y': 71, 'x': 65}, {'y': 86, 'x': 56}]",2565554,Pass,676,1H,538.885019,85,Barcelona,Deulofeu,C3,2018-05-20 00:08:58.885019,19.0,2018-05-20 00:09:02.171339
180466083,8,Simple pass,[1801],3355,"[{'y': 63, 'x': 49}, {'y': 22, 'x': 59}]",2565554,Pass,676,1H,545.601853,85,Barcelona,J. Mascherano,B2,2018-05-20 00:09:05.601853,19.0,2018-05-20 00:09:05.601853
180466084,8,Simple pass,[1801],25397,"[{'y': 22, 'x': 59}, {'y': 38, 'x': 53}]",2565554,Pass,676,1H,551.175975,85,Barcelona,S. Umtiti,C1,2018-05-20 00:09:11.175975,19.0,2018-05-20 00:09:11.175975
180466085,8,Simple pass,[1801],3476,"[{'y': 38, 'x': 53}, {'y': 65, 'x': 52}]",2565554,Pass,676,1H,553.070929,85,Barcelona,I. Rakitic,C2,2018-05-20 00:09:13.070929,19.0,2018-05-20 00:09:23.101579
180466089,8,Simple pass,[1801],222770,"[{'y': 86, 'x': 71}, {'y': 95, 'x': 72}]",2565554,Pass,676,1H,566.225924,85,Barcelona,Nelson Semedo,C3,2018-05-20 00:09:26.225924,19.0,2018-05-20 00:09:30.848949
180466093,8,Simple pass,[1801],3476,"[{'y': 43, 'x': 63}, {'y': 4, 'x': 65}]",2565554,Pass,676,1H,572.308424,85,Barcelona,I. Rakitic,C2,2018-05-20 00:09:32.308424,19.0,2018-05-20 00:09:32.308424
180466094,8,Simple pass,[1801],3269,"[{'y': 4, 'x': 65}, {'y': 34, 'x': 65}]",2565554,Pass,676,1H,575.395157,85,Barcelona,Jordi Alba,C1,2018-05-20 00:09:35.395157,19.0,2018-05-20 00:09:35.395157
180466095,8,Simple pass,[1801],3476,"[{'y': 34, 'x': 65}, {'y': 57, 'x': 63}]",2565554,Pass,676,1H,577.605271,85,Barcelona,I. Rakitic,C2,2018-05-20 00:09:37.605271,19.0,2018-05-20 00:09:40.843201
180466097,8,Simple pass,[1801],25397,"[{'y': 23, 'x': 66}, {'y': 33, 'x': 72}]",2565554,Pass,676,1H,584.907034,85,Barcelona,S. Umtiti,C1,2018-05-20 00:09:44.907034,19.0,2018-05-20 00:09:44.907034
180466098,8,Simple pass,[1801],3291,"[{'y': 33, 'x': 72}, {'y': 28, 'x': 66}]",2565554,Pass,676,1H,587.847385,85,Barcelona,Paco Alcacer,C2,2018-05-20 00:09:47.847385,19.0,2018-05-20 00:09:47.847385
180466099,8,High pass,[1801],3476,"[{'y': 28, 'x': 66}, {'y': 4, 'x': 87}]",2565554,Pass,676,1H,589.965925,83,Barcelona,I. Rakitic,C1,2018-05-20 00:09:49.965925,19.0,2018-05-20 00:09:49.965925
180466100,8,Simple pass,[1801],3269,"[{'y': 4, 'x': 87}, {'y': 15, 'x': 83}]",2565554,Pass,676,1H,593.195027,85,Barcelona,Jordi Alba,D1,2018-05-20 00:09:53.195027,19.0,2018-05-20 00:09:57.164723
180466104,3,Throw in,[1801],3269,"[{'y': 0, 'x': 67}, {'y': 15, 'x': 59}]",2565554,Free Kick,676,1H,602.828524,36,Barcelona,Jordi Alba,C1,2018-05-20 00:10:02.828524,20.0,2018-05-20 00:10:10.913499
180466108,8,Simple pass,[1801],3355,"[{'y': 61, 'x': 50}, {'y': 30, 'x': 56}]",2565554,Pass,676,1H,615.979498,85,Barcelona,J. Mascherano,C2,2018-05-20 00:10:15.979498,20.0,2018-05-20 00:10:15.979498
180466109,8,High pass,[1801],25397,"[{'y': 30, 'x': 56}, {'y': 19, 'x': 88}]",2565554,Pass,676,1H,619.204017,83,Barcelona,S. Umtiti,C1,2018-05-20 00:10:19.204017,20.0,2018-05-20 00:10:19.204017
180466111,8,Simple pass,[1801],3347,"[{'y': 19, 'x': 88}, {'y': 6, 'x': 89}]",2565554,Pass,676,1H,623.347182,85,Barcelona,Sergi Roberto,D1,2018-05-20 00:10:23.347182,20.0,2018-05-20 00:10:26.998201
180466114,8,Simple pass,[1801],3347,"[{'y': 6, 'x': 73}, {'y': 13, 'x': 73}]",2565554,Pass,676,1H,629.313035,85,Barcelona,Sergi Roberto,C1,2018-05-20 00:10:29.313035,20.0,2018-05-20 00:10:30.238086
180466116,8,Simple pass,[1801],3359,"[{'y': 37, 'x': 69}, {'y': 62, 'x': 71}]",2565554,Pass,676,1H,633.968028,85,Barcelona,L. Messi,C2,2018-05-20 00:10:33.968028,20.0,2018-05-20 00:10:36.102679
180466119,1,Ground defending duel,"[1601, 703, 1801]",3346,"[{'y': 78, 'x': 73}, {'y': 70, 'x': 76}]",2565554,Duel,676,1H,640.415188,12,Barcelona,Sergio Busquets,C3,2018-05-20 00:10:40.415188,21.0,2018-05-20 00:10:40.415188
180466120,3,Free kick cross,[1802],3359,"[{'y': 78, 'x': 73}, {'y': 68, 'x': 92}]",2565554,Free Kick,676,1H,698.953723,32,Barcelona,L. Messi,C3,2018-05-20 00:11:38.953723,22.0,2018-05-20 00:11:38.953723
180466122,1,Ground loose ball duel,"[701, 1802]",3355,"[{'y': 68, 'x': 89}, {'y': 61, 'x': 90}]",2565554,Duel,676,1H,701.917084,13,Barcelona,J. Mascherano,D3,2018-05-20 00:11:41.917084,22.0,2018-05-20 00:11:41.917084
180466125,1,Ground defending duel,"[702, 1801]",222770,"[{'y': 70, 'x': 68}, {'y': 87, 'x': 72}]",2565554,Duel,676,1H,708.924543,12,Barcelona,Nelson Semedo,C3,2018-05-20 00:11:48.924543,24.0,2018-05-20 00:11:48.924543
180466126,1,Ground defending duel,"[702, 1801]",222770,"[{'y': 94, 'x': 61}, {'y': 91, 'x': 62}]",2565554,Duel,676,1H,715.153047,12,Barcelona,Nelson Semedo,C3,2018-05-20 00:11:55.153047,25.0,2018-05-20 00:11:55.153047
180466133,1,Air duel,"[703, 1801]",3346,"[{'y': 26, 'x': 72}, {'y': 2, 'x': 86}]",2565554,Duel,676,1H,744.251772,10,Barcelona,Sergio Busquets,C1,2018-05-20 00:12:24.251772,27.0,2018-05-20 00:12:24.251772
180466134,8,Simple pass,[1801],3348,"[{'y': 2, 'x': 86}, {'y': 8, 'x': 88}]",2565554,Pass,676,1H,748.042258,85,Barcelona,Deulofeu,D1,2018-05-20 00:12:28.042258,27.0,2018-05-20 00:12:29.951400
180466136,8,Simple pass,[1801],3346,"[{'y': 4, 'x': 78}, {'y': 12, 'x': 71}]",2565554,Pass,676,1H,755.272436,85,Barcelona,Sergio Busquets,D1,2018-05-20 00:12:35.272436,28.0,2018-05-20 00:12:35.272436
180466137,8,Simple pass,[1801],3476,"[{'y': 12, 'x': 71}, {'y': 69, 'x': 65}]",2565554,Pass,676,1H,757.50289,85,Barcelona,I. Rakitic,C1,2018-05-20 00:12:37.502890,28.0,2018-05-20 00:12:37.502890
180466138,8,Simple pass,[1801],222770,"[{'y': 69, 'x': 65}, {'y': 49, 'x': 60}]",2565554,Pass,676,1H,759.79111,85,Barcelona,Nelson Semedo,C3,2018-05-20 00:12:39.791110,28.0,2018-05-20 00:12:39.791110
180466139,8,Simple pass,[1801],3355,"[{'y': 49, 'x': 60}, {'y': 31, 'x': 67}]",2565554,Pass,676,1H,763.130644,85,Barcelona,J. Mascherano,C2,2018-05-20 00:12:43.130644,28.0,2018-05-20 00:12:43.130644
180466140,8,Simple pass,[1801],3346,"[{'y': 31, 'x': 67}, {'y': 46, 'x': 74}]",2565554,Pass,676,1H,765.902476,85,Barcelona,Sergio Busquets,C1,2018-05-20 00:12:45.902476,28.0,2018-05-20 00:12:45.902476
180466141,1,Ground attacking duel,"[502, 703, 1801]",3359,"[{'y': 46, 'x': 74}, {'y': 23, 'x': 77}]",2565554,Duel,676,1H,767.746077,11,Barcelona,L. Messi,C2,2018-05-20 00:12:47.746077,28.0,2018-05-20 00:12:47.746077
180466142,1,Ground attacking duel,"[703, 1801]",3359,"[{'y': 23, 'x': 77}, {'y': 12, 'x': 78}]",2565554,Duel,676,1H,771.216005,11,Barcelona,L. Messi,D1,2018-05-20 00:12:51.216005,28.0,2018-05-20 00:12:51.216005
180466143,3,Free kick shot,"[401, 1101, 201, 1215, 1802]",3359,"[{'y': 28, 'x': 80}, {'y': 0, 'x': 0}]",2565554,Free Kick,676,1H,823.925728,33,Barcelona,L. Messi,D1,2018-05-20 00:13:43.925728,29.0,2018-05-20 00:13:43.925728
180466145,1,Ground defending duel,"[702, 1801]",222770,"[{'y': 95, 'x': 54}, {'y': 86, 'x': 55}]",2565554,Duel,676,1H,866.953498,12,Barcelona,Nelson Semedo,C3,2018-05-20 00:14:26.953498,30.0,2018-05-20 00:14:26.953498
180466148,1,Ground defending duel,"[502, 701, 1802]",3346,"[{'y': 70, 'x': 39}, {'y': 10, 'x': 41}]",2565554,Duel,676,1H,872.926467,12,Barcelona,Sergio Busquets,B3,2018-05-20 00:14:32.926467,31.0,2018-05-20 00:14:32.926467
180466149,3,Goal kick,[],15008,"[{'y': 0, 'x': 0}, {'y': 15, 'x': 8}]",2565554,Free Kick,676,1H,898.415875,34,Barcelona,M. ter Stegen,A1,2018-05-20 00:14:58.415875,32.0,2018-05-20 00:15:03.646399
180466151,8,Simple pass,[1801],3291,"[{'y': 18, 'x': 44}, {'y': 12, 'x': 52}]",2565554,Pass,676,1H,905.697551,85,Barcelona,Paco Alcacer,B1,2018-05-20 00:15:05.697551,32.0,2018-05-20 00:15:05.697551
180466153,7,Acceleration,[1801],3347,"[{'y': 12, 'x': 52}, {'y': 11, 'x': 74}]",2565554,Others on the ball,676,1H,907.367308,70,Barcelona,Sergi Roberto,C1,2018-05-20 00:15:07.367308,32.0,2018-05-20 00:15:12.287468
180466156,1,Ground defending duel,"[702, 1801]",3347,"[{'y': 11, 'x': 35}, {'y': 10, 'x': 67}]",2565554,Duel,676,1H,914.49817,12,Barcelona,Sergi Roberto,B1,2018-05-20 00:15:14.498170,33.0,2018-05-20 00:15:14.498170
180466157,7,Touch,[1401],3347,"[{'y': 4, 'x': 73}, {'y': 3, 'x': 34}]",2565554,Others on the ball,676,1H,918.131189,72,Barcelona,Sergi Roberto,C1,2018-05-20 00:15:18.131189,34.0,2018-05-20 00:15:18.131189
180466158,1,Ground loose ball duel,"[703, 1801]",3269,"[{'y': 3, 'x': 34}, {'y': 10, 'x': 64}]",2565554,Duel,676,1H,918.377832,13,Barcelona,Jordi Alba,B1,2018-05-20 00:15:18.377832,34.0,2018-05-20 00:15:18.377832
180466159,8,Simple pass,[1801],3346,"[{'y': 10, 'x': 64}, {'y': 4, 'x': 71}]",2565554,Pass,676,1H,919.75038,85,Barcelona,Sergio Busquets,C1,2018-05-20 00:15:19.750380,34.0,2018-05-20 00:15:22.283682
180466162,3,Throw in,[1801],3269,"[{'y': 0, 'x': 72}, {'y': 6, 'x': 74}]",2565554,Free Kick,676,1H,941.889336,36,Barcelona,Jordi Alba,C1,2018-05-20 00:15:41.889336,35.0,2018-05-20 00:15:45.672535
180466165,8,Simple pass,[1801],25397,"[{'y': 12, 'x': 44}, {'y': 49, 'x': 44}]",2565554,Pass,676,1H,948.27888,85,Barcelona,S. Umtiti,B1,2018-05-20 00:15:48.278880,35.0,2018-05-20 00:15:48.278880
180466166,8,Simple pass,[1801],3355,"[{'y': 49, 'x': 44}, {'y': 31, 'x': 46}]",2565554,Pass,676,1H,952.022515,85,Barcelona,J. Mascherano,B2,2018-05-20 00:15:52.022515,35.0,2018-05-20 00:15:52.022515
180466167,8,Simple pass,[1801],3346,"[{'y': 31, 'x': 46}, {'y': 17, 'x': 42}]",2565554,Pass,676,1H,954.919791,85,Barcelona,Sergio Busquets,B1,2018-05-20 00:15:54.919791,35.0,2018-05-20 00:15:57.610049
180466169,8,Smart pass,"[901, 1802]",3269,"[{'y': 4, 'x': 57}, {'y': 17, 'x': 73}]",2565554,Pass,676,1H,959.950879,86,Barcelona,Jordi Alba,C1,2018-05-20 00:15:59.950879,35.0,2018-05-20 00:16:01.760223
180466177,1,Ground attacking duel,"[501, 703, 1801]",3476,"[{'y': 92, 'x': 82}, {'y': 93, 'x': 97}]",2565554,Duel,676,1H,1009.725711,11,Barcelona,I. Rakitic,D3,2018-05-20 00:16:49.725711,37.0,2018-05-20 00:16:54.761015
