,eventId,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,team_name,player_name,zone,date_time,caseId,end_time
200731478,7,Touch,[1401],3341,"[{'y': 39, 'x': 62}, {'y': 54, 'x': 70}]",2565647,Others on the ball,676,1H,1166.908149,72,Barcelona,Pique,C2,2018-05-20 00:19:26.908149,62.0,2018-05-20 00:19:26.908149
200732191,3,Goal kick,[],15008,"[{'y': 100, 'x': 100}, {'y': 94, 'x': 27}]",2565647,Free Kick,676,2H,3221.554796,34,Barcelona,M. ter Stegen,D3,2018-05-20 00:53:41.554796,159.0,2018-05-20 00:53:41.554796
200732432,8,Simple pass,[1801],3347,"[{'y': 92, 'x': 97}, {'y': 76, 'x': 87}]",2565647,Pass,676,2H,3953.613332,85,Barcelona,Sergi Roberto,D3,2018-05-20 01:05:53.613332,187.0,2018-05-20 01:05:53.613332
200731434,1,Ground loose ball duel,"[701, 1802]",40550,"[{'y': 45, 'x': 56}, {'y': 44, 'x': 64}]",2565647,Duel,676,1H,1002.98663,13,Barcelona,Paulinho,C2,2018-05-20 00:16:42.986630,55.0,2018-05-20 00:16:42.986630
200732509,8,Simple pass,"[2001, 1802]",211885,"[{'y': 31, 'x': 33}, {'y': 21, 'x': 33}]",2565647,Pass,676,2H,4236.344264,85,Barcelona,Andre Gomes,B1,2018-05-20 01:10:36.344264,196.0,2018-05-20 01:10:36.344264
247597249,8,Cross,"[401, 1802]",3269,"[{'y': 27, 'x': 98}, {'y': 60, 'x': 89}]",2565889,Pass,676,2H,3184.496054,80,Barcelona,Jordi Alba,D1,2018-05-20 02:53:04.496054,368.0,2018-05-20 02:53:04.496054
247597470,7,Clearance,"[1401, 1802]",3341,"[{'y': 77, 'x': 7}, {'y': 72, 'x': 39}]",2565889,Others on the ball,676,2H,4115.267031,71,Barcelona,Pique,A3,2018-05-20 03:08:35.267031,407.0,2018-05-20 03:08:35.267031
247596056,8,Simple pass,[1801],3341,"[{'y': 74, 'x': 1}, {'y': 93, 'x': 2}]",2565889,Pass,676,1H,238.026707,85,Barcelona,Pique,A3,2018-05-20 02:03:58.026707,266.0,2018-05-20 02:03:58.026707
200731869,8,Simple pass,[1801],3341,"[{'y': 85, 'x': 26}, {'y': 95, 'x': 33}]",2565647,Pass,676,1H,2257.213754,85,Barcelona,Pique,B3,2018-05-20 00:37:37.213754,108.0,2018-05-20 00:37:37.213754
200731875,7,Acceleration,[1801],3359,"[{'y': 73, 'x': 45}, {'y': 60, 'x': 74}]",2565647,Others on the ball,676,1H,2276.541802,70,Barcelona,L. Messi,B3,2018-05-20 00:37:56.541802,108.0,2018-05-20 00:38:00.890535
200731908,1,Ground defending duel,"[701, 1802]",3341,"[{'y': 37, 'x': 88}, {'y': 34, 'x': 88}]",2565647,Duel,676,1H,2372.01206,12,Barcelona,Pique,D2,2018-05-20 00:39:32.012060,112.0,2018-05-20 00:39:34.197338
200732165,7,Touch,[1302],3269,"[{'y': 29, 'x': 3}, {'y': 18, 'x': 0}]",2565647,Others on the ball,676,2H,3128.714992,72,Barcelona,Jordi Alba,A1,2018-05-20 00:52:08.714992,154.0,2018-05-20 00:52:08.714992
200731206,3,Goal kick,[],15008,"[{'y': 100, 'x': 100}, {'y': 52, 'x': 5}]",2565647,Free Kick,676,1H,429.211337,34,Barcelona,M. ter Stegen,D3,2018-05-20 00:07:09.211337,21.0,2018-05-20 00:07:11.130791
200735149,1,Air duel,"[701, 1802]",0,"[{'y': 62, 'x': 92}, {'y': 58, 'x': 92}]",2565647,Duel,676,1H,967.903071,10,Barcelona,unknown,D2,2018-05-20 00:16:07.903071,51.0,2018-05-20 00:16:07.903071
200732712,3,Free Kick,[1801],3341,"[{'y': 91, 'x': 34}, {'y': 69, 'x': 26}]",2565647,Free Kick,676,2H,4956.348727,31,Barcelona,Pique,B3,2018-05-20 01:22:36.348727,225.0,2018-05-20 01:22:36.348727
200735193,1,Ground attacking duel,"[503, 703, 1801]",0,"[{'y': 87, 'x': 87}, {'y': 72, 'x': 90}]",2565647,Duel,676,2H,5299.035101,11,Barcelona,unknown,D3,2018-05-20 01:28:19.035101,241.0,2018-05-20 01:28:19.035101
200731614,1,Ground attacking duel,"[502, 703, 1801]",3359,"[{'y': 68, 'x': 71}, {'y': 50, 'x': 73}]",2565647,Duel,676,1H,1548.17034,11,Barcelona,L. Messi,C3,2018-05-20 00:25:48.170340,78.0,2018-05-20 00:25:48.170340
247597688,8,Simple pass,[1801],25397,"[{'y': 25, 'x': 5}, {'y': 5, 'x': 14}]",2565889,Pass,676,2H,5287.894239,85,Barcelona,S. Umtiti,A1,2018-05-20 03:28:07.894239,443.0,2018-05-20 03:28:07.894239
200731991,8,Simple pass,[1802],3476,"[{'y': 91, 'x': 30}, {'y': 83, 'x': 40}]",2565647,Pass,676,1H,2559.547342,85,Barcelona,I. Rakitic,B3,2018-05-20 00:42:39.547342,125.0,2018-05-20 00:42:39.547342
200732531,8,Simple pass,[1801],3269,"[{'y': 21, 'x': 65}, {'y': 12, 'x': 75}]",2565647,Pass,676,2H,4381.014283,85,Barcelona,Jordi Alba,C1,2018-05-20 01:13:01.014283,203.0,2018-05-20 01:13:01.014283
247596472,8,Simple pass,[1801],25397,"[{'y': 56, 'x': 40}, {'y': 59, 'x': 58}]",2565889,Pass,676,1H,1381.282867,85,Barcelona,S. Umtiti,B2,2018-05-20 02:23:01.282867,304.0,2018-05-20 02:23:01.282867
200735182,1,Ground attacking duel,"[703, 1801]",0,"[{'y': 15, 'x': 57}, {'y': 9, 'x': 62}]",2565647,Duel,676,2H,3814.6472,11,Barcelona,unknown,C1,2018-05-20 01:03:34.647200,180.0,2018-05-20 01:03:34.647200
247596554,8,Simple pass,[1801],3346,"[{'y': 8, 'x': 6}, {'y': 33, 'x': 5}]",2565889,Pass,676,1H,1620.389907,85,Barcelona,Sergio Busquets,A1,2018-05-20 02:27:00.389907,311.0,2018-05-20 02:27:00.389907
200731924,7,Touch,[1401],3346,"[{'y': 51, 'x': 22}, {'y': 56, 'x': 45}]",2565647,Others on the ball,676,1H,2404.191806,72,Barcelona,Sergio Busquets,A2,2018-05-20 00:40:04.191806,114.0,2018-05-20 00:40:04.191806
200731226,8,Simple pass,[1801],3269,"[{'y': 10, 'x': 40}, {'y': 20, 'x': 37}]",2565647,Pass,676,1H,478.55117,85,Barcelona,Jordi Alba,B1,2018-05-20 00:07:58.551170,22.0,2018-05-20 00:07:58.551170
247597551,8,Simple pass,[1801],7972,"[{'y': 84, 'x': 74}, {'y': 66, 'x': 72}]",2565889,Pass,676,2H,4560.466218,85,Barcelona,L. Suarez,C3,2018-05-20 03:16:00.466218,423.0,2018-05-20 03:16:00.466218
200732508,8,Simple pass,[1801],25397,"[{'y': 29, 'x': 22}, {'y': 31, 'x': 33}]",2565647,Pass,676,2H,4234.411863,85,Barcelona,S. Umtiti,A1,2018-05-20 01:10:34.411863,196.0,2018-05-20 01:10:34.411863
200732498,1,Ground attacking duel,"[703, 1801]",211885,"[{'y': 9, 'x': 30}, {'y': 6, 'x': 32}]",2565647,Duel,676,2H,4219.794885,11,Barcelona,Andre Gomes,B1,2018-05-20 01:10:19.794885,196.0,2018-05-20 01:10:21.586093
247597108,1,Ground defending duel,"[502, 701, 1802]",3269,"[{'y': 19, 'x': 10}, {'y': 20, 'x': 5}]",2565889,Duel,676,2H,2872.27534,12,Barcelona,Jordi Alba,A1,2018-05-20 02:47:52.275340,360.0,2018-05-20 02:47:54.966098
200731868,8,Simple pass,[1801],3346,"[{'y': 45, 'x': 27}, {'y': 85, 'x': 26}]",2565647,Pass,676,1H,2253.515999,85,Barcelona,Sergio Busquets,B2,2018-05-20 00:37:33.515999,108.0,2018-05-20 00:37:33.515999
200732575,1,Ground defending duel,"[701, 1802]",3359,"[{'y': 77, 'x': 37}, {'y': 73, 'x': 38}]",2565647,Duel,676,2H,4485.030181,12,Barcelona,L. Messi,B3,2018-05-20 01:14:45.030181,208.0,2018-05-20 01:14:48.029705
247596688,8,Simple pass,[1801],222770,"[{'y': 94, 'x': 35}, {'y': 95, 'x': 48}]",2565889,Pass,676,1H,2102.863379,85,Barcelona,Nelson Semedo,B3,2018-05-20 02:35:02.863379,330.0,2018-05-20 02:35:02.863379
247596494,8,Simple pass,[1801],3476,"[{'y': 61, 'x': 58}, {'y': 44, 'x': 65}]",2565889,Pass,676,1H,1418.142069,85,Barcelona,I. Rakitic,C2,2018-05-20 02:23:38.142069,305.0,2018-05-20 02:23:38.142069
200732882,5,Ball out of the field,[],0,"[{'y': 100, 'x': 69}, {'y': 100, 'x': 100}]",2565647,Interruption,676,2H,3571.870071,50,Barcelona,unknown,C3,2018-05-20 00:59:31.870071,172.0,2018-05-20 00:59:31.870071
200732240,8,Simple pass,[1801],25397,"[{'y': 14, 'x': 18}, {'y': 42, 'x': 28}]",2565647,Pass,676,2H,3409.669522,85,Barcelona,S. Umtiti,A1,2018-05-20 00:56:49.669522,166.0,2018-05-20 00:56:49.669522
200731061,8,Simple pass,[1801],25397,"[{'y': 17, 'x': 39}, {'y': 62, 'x': 32}]",2565647,Pass,676,1H,43.150895,85,Barcelona,S. Umtiti,B1,2018-05-20 00:00:43.150895,2.0,2018-05-20 00:00:43.150895
247597982,1,Ground attacking duel,"[702, 1801]",0,"[{'y': 97, 'x': 49}, {'y': 99, 'x': 48}]",2565889,Duel,676,2H,4546.307943,11,Barcelona,unknown,B3,2018-05-20 03:15:46.307943,423.0,2018-05-20 03:15:46.307943
247597070,7,Touch,[],3269,"[{'y': 6, 'x': 16}, {'y': 30, 'x': 28}]",2565889,Others on the ball,676,2H,2744.667275,72,Barcelona,Jordi Alba,A1,2018-05-20 02:45:44.667275,352.0,2018-05-20 02:45:44.667275
200731050,8,Simple pass,[1801],40550,"[{'y': 37, 'x': 33}, {'y': 17, 'x': 29}]",2565647,Pass,676,1H,9.672482,85,Barcelona,Paulinho,B2,2018-05-20 00:00:09.672482,1.0,2018-05-20 00:00:09.672482
200732098,8,Simple pass,[1801],3347,"[{'y': 82, 'x': 58}, {'y': 91, 'x': 67}]",2565647,Pass,676,2H,2902.251043,85,Barcelona,Sergi Roberto,C3,2018-05-20 00:48:22.251043,141.0,2018-05-20 00:48:22.251043
247597483,7,Clearance,[1802],3269,"[{'y': 16, 'x': 5}, {'y': 10, 'x': 31}]",2565889,Others on the ball,676,2H,4217.988215,71,Barcelona,Jordi Alba,A1,2018-05-20 03:10:17.988215,412.0,2018-05-20 03:10:17.988215
247597493,8,Simple pass,[1802],8323,"[{'y': 70, 'x': 41}, {'y': 36, 'x': 43}]",2565889,Pass,676,2H,4256.633248,85,Barcelona,Denis Suarez,B3,2018-05-20 03:10:56.633248,414.0,2018-05-20 03:10:56.633248
247597699,8,Simple pass,"[1901, 1801]",3341,"[{'y': 53, 'x': 25}, {'y': 75, 'x': 26}]",2565889,Pass,676,2H,5340.780143,85,Barcelona,Pique,B2,2018-05-20 03:29:00.780143,445.0,2018-05-20 03:29:00.780143
247597618,8,Simple pass,[1801],7972,"[{'y': 29, 'x': 88}, {'y': 49, 'x': 85}]",2565889,Pass,676,2H,4813.442292,85,Barcelona,L. Suarez,D1,2018-05-20 03:20:13.442292,432.0,2018-05-20 03:20:13.442292
200731364,8,Simple pass,"[1401, 1801]",211885,"[{'y': 34, 'x': 15}, {'y': 11, 'x': 21}]",2565647,Pass,676,1H,870.415974,85,Barcelona,Andre Gomes,A2,2018-05-20 00:14:30.415974,45.0,2018-05-20 00:14:30.415974
247597572,1,Ground loose ball duel,"[701, 1802]",8323,"[{'y': 17, 'x': 26}, {'y': 27, 'x': 31}]",2565889,Duel,676,2H,4613.254927,13,Barcelona,Denis Suarez,B1,2018-05-20 03:16:53.254927,426.0,2018-05-20 03:16:53.254927
247597570,7,Touch,[1401],3269,"[{'y': 22, 'x': 14}, {'y': 27, 'x': 3}]",2565889,Others on the ball,676,2H,4606.497644,72,Barcelona,Jordi Alba,A1,2018-05-20 03:16:46.497644,426.0,2018-05-20 03:16:48.697201
200732485,8,Simple pass,[1801],3341,"[{'y': 87, 'x': 7}, {'y': 95, 'x': 10}]",2565647,Pass,676,2H,4168.645665,85,Barcelona,Pique,A3,2018-05-20 01:09:28.645665,195.0,2018-05-20 01:09:28.645665
200731442,9,Reflexes,"[1201, 1801]",15008,"[{'y': 100, 'x': 100}, {'y': 53, 'x': 10}]",2565647,Save attempt,676,1H,1016.107133,90,Barcelona,M. ter Stegen,D3,2018-05-20 00:16:56.107133,57.0,2018-05-20 00:17:17.656443
200732550,8,Simple pass,[1801],3359,"[{'y': 66, 'x': 69}, {'y': 32, 'x': 71}]",2565647,Pass,676,2H,4412.132005,85,Barcelona,L. Messi,C2,2018-05-20 01:13:32.132005,203.0,2018-05-20 01:13:32.132005
200731563,8,Simple pass,[1801],211885,"[{'y': 26, 'x': 44}, {'y': 8, 'x': 35}]",2565647,Pass,676,1H,1435.447446,85,Barcelona,Andre Gomes,B1,2018-05-20 00:23:55.447446,73.0,2018-05-20 00:23:55.447446
200732543,8,Simple pass,[1801],3341,"[{'y': 66, 'x': 57}, {'y': 90, 'x': 76}]",2565647,Pass,676,2H,4395.577522,85,Barcelona,Pique,C2,2018-05-20 01:13:15.577522,203.0,2018-05-20 01:13:15.577522
247596164,8,Simple pass,[1801],7972,"[{'y': 18, 'x': 42}, {'y': 32, 'x': 36}]",2565889,Pass,676,1H,525.557248,85,Barcelona,L. Suarez,B1,2018-05-20 02:08:45.557248,273.0,2018-05-20 02:08:45.557248
247596619,1,Ground loose ball duel,"[1601, 703, 1801]",3346,"[{'y': 44, 'x': 68}, {'y': 48, 'x': 68}]",2565889,Duel,676,1H,1790.916302,13,Barcelona,Sergio Busquets,C2,2018-05-20 02:29:50.916302,316.0,2018-05-20 02:29:55.996260
247597648,8,Simple pass,[1801],25397,"[{'y': 36, 'x': 17}, {'y': 9, 'x': 19}]",2565889,Pass,676,2H,5014.26888,85,Barcelona,S. Umtiti,A2,2018-05-20 03:23:34.268880,437.0,2018-05-20 03:23:34.268880
247596482,8,Simple pass,[1801],3269,"[{'y': 3, 'x': 73}, {'y': 14, 'x': 56}]",2565889,Pass,676,1H,1400.41447,85,Barcelona,Jordi Alba,C1,2018-05-20 02:23:20.414470,304.0,2018-05-20 02:23:20.414470
247596628,8,Simple pass,[1801],3359,"[{'y': 70, 'x': 74}, {'y': 51, 'x': 85}]",2565889,Pass,676,1H,1810.126051,85,Barcelona,L. Messi,C3,2018-05-20 02:30:10.126051,317.0,2018-05-20 02:30:10.126051
200731460,9,Reflexes,"[1201, 1801]",15008,"[{'y': 100, 'x': 100}, {'y': 60, 'x': 12}]",2565647,Save attempt,676,1H,1117.645847,90,Barcelona,M. ter Stegen,D3,2018-05-20 00:18:37.645847,60.0,2018-05-20 00:18:37.645847
247596616,8,Simple pass,[1801],286390,"[{'y': 91, 'x': 96}, {'y': 86, 'x': 82}]",2565889,Pass,676,1H,1783.45912,85,Barcelona,O. Dembele,D3,2018-05-20 02:29:43.459120,315.0,2018-05-20 02:29:43.459120
200731366,8,Simple pass,[1801],3269,"[{'y': 11, 'x': 21}, {'y': 15, 'x': 35}]",2565647,Pass,676,1H,872.170775,85,Barcelona,Jordi Alba,A1,2018-05-20 00:14:32.170775,45.0,2018-05-20 00:14:32.170775
247597963,1,Air duel,"[701, 1802]",0,"[{'y': 48, 'x': 5}, {'y': 50, 'x': 4}]",2565889,Duel,676,1H,2033.469314,10,Barcelona,unknown,A2,2018-05-20 02:33:53.469314,328.0,2018-05-20 02:33:53.469314
247596385,8,Simple pass,[1801],3269,"[{'y': 15, 'x': 54}, {'y': 7, 'x': 75}]",2565889,Pass,676,1H,1213.11075,85,Barcelona,Jordi Alba,C1,2018-05-20 02:20:13.110750,299.0,2018-05-20 02:20:13.110750
200731839,8,Simple pass,[1801],25397,"[{'y': 26, 'x': 50}, {'y': 72, 'x': 52}]",2565647,Pass,676,1H,2136.485128,85,Barcelona,S. Umtiti,C1,2018-05-20 00:35:36.485128,105.0,2018-05-20 00:35:36.485128
200731600,8,Simple pass,[1801],3346,"[{'y': 49, 'x': 70}, {'y': 44, 'x': 65}]",2565647,Pass,676,1H,1501.77974,85,Barcelona,Sergio Busquets,C2,2018-05-20 00:25:01.779740,76.0,2018-05-20 00:25:01.779740
200732476,7,Touch,[1901],3269,"[{'y': 7, 'x': 56}, {'y': 5, 'x': 73}]",2565647,Others on the ball,676,2H,4120.486325,72,Barcelona,Jordi Alba,C1,2018-05-20 01:08:40.486325,194.0,2018-05-20 01:08:44.794396
200731051,8,Simple pass,[1801],25397,"[{'y': 17, 'x': 29}, {'y': 8, 'x': 37}]",2565647,Pass,676,1H,12.355309,85,Barcelona,S. Umtiti,B1,2018-05-20 00:00:12.355309,1.0,2018-05-20 00:00:12.355309
247596308,7,Touch,[1401],3269,"[{'y': 17, 'x': 17}, {'y': 23, 'x': 0}]",2565889,Others on the ball,676,1H,930.656168,72,Barcelona,Jordi Alba,A1,2018-05-20 02:15:30.656168,291.0,2018-05-20 02:15:30.656168
200731656,1,Ground attacking duel,"[701, 1802]",3359,"[{'y': 37, 'x': 53}, {'y': 29, 'x': 63}]",2565647,Duel,676,1H,1634.057063,11,Barcelona,L. Messi,C2,2018-05-20 00:27:14.057063,84.0,2018-05-20 00:27:14.057063
247596154,8,Simple pass,[1802],3341,"[{'y': 83, 'x': 9}, {'y': 70, 'x': 35}]",2565889,Pass,676,1H,507.426344,85,Barcelona,Pique,A3,2018-05-20 02:08:27.426344,272.0,2018-05-20 02:08:27.426344
200731814,1,Ground loose ball duel,"[703, 1801]",211885,"[{'y': 18, 'x': 81}, {'y': 29, 'x': 90}]",2565647,Duel,676,1H,2076.517563,13,Barcelona,Andre Gomes,D1,2018-05-20 00:34:36.517563,102.0,2018-05-20 00:34:36.517563
200731138,8,Simple pass,[1801],3341,"[{'y': 66, 'x': 32}, {'y': 95, 'x': 45}]",2565647,Pass,676,1H,210.839449,85,Barcelona,Pique,B2,2018-05-20 00:03:30.839449,13.0,2018-05-20 00:03:30.839449
200732148,1,Ground defending duel,"[601, 702, 1801]",3269,"[{'y': 5, 'x': 62}, {'y': 0, 'x': 72}]",2565647,Duel,676,2H,3075.659403,12,Barcelona,Jordi Alba,C1,2018-05-20 00:51:15.659403,150.0,2018-05-20 00:51:15.659403
247597666,8,Simple pass,[1801],3341,"[{'y': 78, 'x': 26}, {'y': 30, 'x': 21}]",2565889,Pass,676,2H,5066.420386,85,Barcelona,Pique,B3,2018-05-20 03:24:26.420386,438.0,2018-05-20 03:24:26.420386
247596057,1,Ground attacking duel,"[504, 702, 1801]",222770,"[{'y': 93, 'x': 2}, {'y': 100, 'x': 100}]",2565889,Duel,676,1H,240.890848,11,Barcelona,Nelson Semedo,A3,2018-05-20 02:04:00.890848,266.0,2018-05-20 02:04:00.890848
200732193,8,Head pass,[1802],3347,"[{'y': 94, 'x': 27}, {'y': 78, 'x': 43}]",2565647,Pass,676,2H,3223.767024,82,Barcelona,Sergi Roberto,B3,2018-05-20 00:53:43.767024,159.0,2018-05-20 00:53:43.767024
200732770,1,Ground defending duel,"[504, 703, 1801]",3269,"[{'y': 8, 'x': 26}, {'y': 24, 'x': 32}]",2565647,Duel,676,2H,5233.808256,12,Barcelona,Jordi Alba,B1,2018-05-20 01:27:13.808256,237.0,2018-05-20 01:27:13.808256
247597526,8,Simple pass,[1801],3346,"[{'y': 65, 'x': 33}, {'y': 82, 'x': 31}]",2565889,Pass,676,2H,4505.410965,85,Barcelona,Sergio Busquets,B2,2018-05-20 03:15:05.410965,421.0,2018-05-20 03:15:05.410965
247597259,3,Goal kick,[],15008,"[{'y': 100, 'x': 100}, {'y': 78, 'x': 61}]",2565889,Free Kick,676,2H,3232.676751,34,Barcelona,M. ter Stegen,D3,2018-05-20 02:53:52.676751,370.0,2018-05-20 02:53:52.676751
247597427,9,Reflexes,"[101, 1201, 1802]",15008,"[{'y': 100, 'x': 100}, {'y': 56, 'x': 7}]",2565889,Save attempt,676,2H,3787.071977,90,Barcelona,M. ter Stegen,D3,2018-05-20 03:03:07.071977,397.0,2018-05-20 03:03:07.071977
200732108,8,Launch,[1802],25397,"[{'y': 23, 'x': 31}, {'y': 26, 'x': 53}]",2565647,Pass,676,2H,2963.478265,84,Barcelona,S. Umtiti,B1,2018-05-20 00:49:23.478265,144.0,2018-05-20 00:49:23.478265
200732174,8,Simple pass,[1801],3341,"[{'y': 88, 'x': 15}, {'y': 67, 'x': 10}]",2565647,Pass,676,2H,3180.412183,85,Barcelona,Pique,A3,2018-05-20 00:53:00.412183,155.0,2018-05-20 00:53:00.412183
247597455,7,Touch,[1401],3269,"[{'y': 23, 'x': 10}, {'y': 26, 'x': 0}]",2565889,Others on the ball,676,2H,4009.694277,72,Barcelona,Jordi Alba,A1,2018-05-20 03:06:49.694277,405.0,2018-05-20 03:06:49.694277
247596864,8,Simple pass,[1801],7972,"[{'y': 31, 'x': 47}, {'y': 67, 'x': 60}]",2565889,Pass,676,1H,2668.603114,85,Barcelona,L. Suarez,B1,2018-05-20 02:44:28.603114,349.0,2018-05-20 02:44:28.603114
200732689,3,Free Kick,[1801],0,"[{'y': 91, 'x': 34}, {'y': 76, 'x': 21}]",2565647,Free Kick,676,2H,4884.501019,31,Barcelona,unknown,B3,2018-05-20 01:21:24.501019,223.0,2018-05-20 01:21:24.501019
200732043,8,Launch,[1802],3476,"[{'y': 90, 'x': 5}, {'y': 87, 'x': 74}]",2565647,Pass,676,2H,2811.612986,84,Barcelona,I. Rakitic,A3,2018-05-20 00:46:51.612986,135.0,2018-05-20 00:46:51.612986
200732861,1,Ground defending duel,"[702, 1801]",3346,"[{'y': 22, 'x': 28}, {'y': 21, 'x': 30}]",2565647,Duel,676,2H,5572.050728,12,Barcelona,Sergio Busquets,B1,2018-05-20 01:32:52.050728,252.0,2018-05-20 01:32:52.050728
200732177,8,Simple pass,[1802],3269,"[{'y': 8, 'x': 33}, {'y': 20, 'x': 39}]",2565647,Pass,676,2H,3184.005784,85,Barcelona,Jordi Alba,B1,2018-05-20 00:53:04.005784,155.0,2018-05-20 00:53:04.005784
200731870,8,Simple pass,[1801],3347,"[{'y': 95, 'x': 33}, {'y': 97, 'x': 11}]",2565647,Pass,676,1H,2257.802339,85,Barcelona,Sergi Roberto,B3,2018-05-20 00:37:37.802339,108.0,2018-05-20 00:37:37.802339
247596379,8,Simple pass,[1801],3359,"[{'y': 66, 'x': 61}, {'y': 79, 'x': 66}]",2565889,Pass,676,1H,1197.695621,85,Barcelona,L. Messi,C2,2018-05-20 02:19:57.695621,299.0,2018-05-20 02:19:57.695621
247596438,8,Simple pass,[1801],222770,"[{'y': 87, 'x': 11}, {'y': 87, 'x': 45}]",2565889,Pass,676,1H,1301.60966,85,Barcelona,Nelson Semedo,A3,2018-05-20 02:21:41.609660,302.0,2018-05-20 02:21:41.609660
247596118,6,,[],7972,"[{'y': 59, 'x': 90}, {'y': 100, 'x': 100}]",2565889,Offside,676,1H,347.490213,,Barcelona,L. Suarez,D2,2018-05-20 02:05:47.490213,269.0,2018-05-20 02:05:47.490213
247596426,8,Simple pass,[1801],3802,"[{'y': 2, 'x': 83}, {'y': 20, 'x': 63}]",2565889,Pass,676,1H,1253.252064,85,Barcelona,Philippe Coutinho,D1,2018-05-20 02:20:53.252064,300.0,2018-05-20 02:20:53.252064
200732730,8,Simple pass,[1802],3347,"[{'y': 82, 'x': 73}, {'y': 87, 'x': 85}]",2565647,Pass,676,2H,4998.870065,85,Barcelona,Sergi Roberto,C3,2018-05-20 01:23:18.870065,227.0,2018-05-20 01:23:18.870065
247597667,7,Touch,[],25397,"[{'y': 30, 'x': 21}, {'y': 32, 'x': 52}]",2565889,Others on the ball,676,2H,5069.524489,72,Barcelona,S. Umtiti,A1,2018-05-20 03:24:29.524489,438.0,2018-05-20 03:24:34.161156
200731083,8,Head pass,[1801],40550,"[{'y': 46, 'x': 62}, {'y': 24, 'x': 43}]",2565647,Pass,676,1H,106.579986,82,Barcelona,Paulinho,C2,2018-05-20 00:01:46.579986,5.0,2018-05-20 00:01:46.579986
200732732,7,Touch,[],222770,"[{'y': 94, 'x': 71}, {'y': 100, 'x': 74}]",2565647,Others on the ball,676,2H,5000.33292,72,Barcelona,Nelson Semedo,C3,2018-05-20 01:23:20.332920,227.0,2018-05-20 01:23:20.332920
200732504,8,Simple pass,[1801],3341,"[{'y': 48, 'x': 21}, {'y': 47, 'x': 30}]",2565647,Pass,676,2H,4229.392585,85,Barcelona,Pique,A2,2018-05-20 01:10:29.392585,196.0,2018-05-20 01:10:29.392585
247596176,8,Simple pass,[1801],3269,"[{'y': 5, 'x': 32}, {'y': 5, 'x': 66}]",2565889,Pass,676,1H,541.503562,85,Barcelona,Jordi Alba,B1,2018-05-20 02:09:01.503562,275.0,2018-05-20 02:09:01.503562
200731675,1,Ground defending duel,"[504, 703, 1801]",3346,"[{'y': 94, 'x': 65}, {'y': 94, 'x': 70}]",2565647,Duel,676,1H,1675.122275,12,Barcelona,Sergio Busquets,C3,2018-05-20 00:27:55.122275,87.0,2018-05-20 00:27:55.122275
247596424,8,Simple pass,[1801],3346,"[{'y': 16, 'x': 76}, {'y': 2, 'x': 83}]",2565889,Pass,676,1H,1250.575683,85,Barcelona,Sergio Busquets,D1,2018-05-20 02:20:50.575683,300.0,2018-05-20 02:20:50.575683
247597352,8,Simple pass,[1801],3359,"[{'y': 94, 'x': 73}, {'y': 85, 'x': 55}]",2565889,Pass,676,2H,3485.551094,85,Barcelona,L. Messi,C3,2018-05-20 02:58:05.551094,380.0,2018-05-20 02:58:05.551094
247596481,8,Simple pass,[1801],3802,"[{'y': 16, 'x': 53}, {'y': 3, 'x': 73}]",2565889,Pass,676,1H,1397.443546,85,Barcelona,Philippe Coutinho,C1,2018-05-20 02:23:17.443546,304.0,2018-05-20 02:23:17.443546
200731438,7,Touch,[1401],3269,"[{'y': 15, 'x': 6}, {'y': 49, 'x': 14}]",2565647,Others on the ball,676,1H,1013.850348,72,Barcelona,Jordi Alba,A1,2018-05-20 00:16:53.850348,56.0,2018-05-20 00:16:53.850348
200731546,1,Ground loose ball duel,"[701, 1802]",3346,"[{'y': 27, 'x': 46}, {'y': 22, 'x': 34}]",2565647,Duel,676,1H,1339.114543,13,Barcelona,Sergio Busquets,B1,2018-05-20 00:22:19.114543,69.0,2018-05-20 00:22:19.114543
200732453,8,Simple pass,[1801],211885,"[{'y': 26, 'x': 40}, {'y': 32, 'x': 46}]",2565647,Pass,676,2H,4062.065342,85,Barcelona,Andre Gomes,B1,2018-05-20 01:07:42.065342,191.0,2018-05-20 01:07:42.065342
247596711,1,Ground attacking duel,"[702, 1801]",3269,"[{'y': 8, 'x': 49}, {'y': 0, 'x': 40}]",2565889,Duel,676,1H,2158.519337,11,Barcelona,Jordi Alba,B1,2018-05-20 02:35:58.519337,333.0,2018-05-20 02:35:58.519337
247597645,1,Air duel,"[703, 1801]",3476,"[{'y': 91, 'x': 42}, {'y': 92, 'x': 42}]",2565889,Duel,676,2H,4994.850134,10,Barcelona,I. Rakitic,B3,2018-05-20 03:23:14.850134,436.0,2018-05-20 03:23:14.850134
200731377,8,Simple pass,[1801],3347,"[{'y': 90, 'x': 31}, {'y': 82, 'x': 55}]",2565647,Pass,676,1H,894.305859,85,Barcelona,Sergi Roberto,B3,2018-05-20 00:14:54.305859,46.0,2018-05-20 00:14:54.305859
247597362,1,Ground attacking duel,"[703, 1801]",286390,"[{'y': 90, 'x': 73}, {'y': 86, 'x': 74}]",2565889,Duel,676,2H,3505.850602,11,Barcelona,O. Dembele,C3,2018-05-20 02:58:25.850602,382.0,2018-05-20 02:58:25.850602
